ref_perturbation,ref_target,num_ha_perturbed,newlig1_smi,newlig2_smi,input_smarts
CHEMBL3265015~CHEMBL3265018,syk,5,Cc1ccccc1C(N)=O,c1ccc2[nH]cnc2c1,c[2*]C.c[1*]C(N)=O~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265015,syk,5,c1ccc2[nH]cnc2c1,Cc1ccccc1C(N)=O,c[1*]:nc[nH]:[2*]~c[2*]C.c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265022,syk,5,Cc1ccccc1C(N)=O,Cn1ncc2ccccc21,c[2*]C.c[1*]C(N)=O~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265015,syk,5,Cn1ncc2ccccc21,Cc1ccccc1C(N)=O,c[1*]:cnn(:[2*])C~c[2*]C.c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265006,syk,5,Cc1ccccc1C(N)=O,CNC(=O)c1ccccc1,c[2*]C.c[1*]C(N)=O~c[1*]C(=O)NC
CHEMBL3265006~CHEMBL3265015,syk,5,CNC(=O)c1ccccc1,Cc1ccccc1C(N)=O,c[1*]C(=O)NC~c[2*]C.c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265019,syk,5,Cc1ccccc1C(N)=O,c1ccc2[nH]nnc2c1,c[2*]C.c[1*]C(N)=O~c[1*]:nn[nH]:[2*]
CHEMBL3265019~CHEMBL3265015,syk,5,c1ccc2[nH]nnc2c1,Cc1ccccc1C(N)=O,c[1*]:nn[nH]:[2*]~c[2*]C.c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265026,syk,5,Cc1ccccc1C(N)=O,c1ccc2c(c1)NCCO2,c[2*]C.c[1*]C(N)=O~c[1*]OCCN[2*]
CHEMBL3265026~CHEMBL3265015,syk,5,c1ccc2c(c1)NCCO2,Cc1ccccc1C(N)=O,c[1*]OCCN[2*]~c[2*]C.c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265009,syk,5,CCc1cccc(N)c1C=O,NC(=O)c1ccccc1,C[1*]C.C[3*]=O.c[2*]N~c[1*]C(N)=O
CHEMBL3265009~CHEMBL3265015,syk,5,NC(=O)c1ccccc1,CCc1cccc(N)c1C=O,c[1*]C(N)=O~C[1*]C.C[3*]=O.c[2*]N
CHEMBL3265015~CHEMBL3265027,syk,10,COc1ccc(OC)c(C(N)=O)c1C,c1ccc2[nH]ncc2c1,c[1*]OC.c[4*]C.c[3*]C(N)=O.c[2*]OC~c[1*]:cn[nH]:[2*]
CHEMBL3265027~CHEMBL3265015,syk,10,c1ccc2[nH]ncc2c1,COc1ccc(OC)c(C(N)=O)c1C,c[1*]:cn[nH]:[2*]~c[1*]OC.c[4*]C.c[3*]C(N)=O.c[2*]OC
CHEMBL3265015~CHEMBL3265020,syk,5,Cc1ccccc1C(N)=O,c1ccc2[nH]ccc2c1,c[2*]C.c[1*]C(N)=O~c[1*]:[nH]cc:[2*]
CHEMBL3265020~CHEMBL3265015,syk,5,c1ccc2[nH]ccc2c1,Cc1ccccc1C(N)=O,c[1*]:[nH]cc:[2*]~c[2*]C.c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265011,syk,1,NC(=O)c1ccccc1,NC(=O)c1ccccc1,c[1*]C(N)=O~c[1*]C(N)=O
CHEMBL3265011~CHEMBL3265015,syk,1,NC(=O)c1ccccc1,NC(=O)c1ccccc1,c[1*]C(N)=O~c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265021,syk,5,Cc1ccccc1C(N)=O,c1ccc2[nH]ncc2c1,c[2*]C.c[1*]C(N)=O~c[1*]:[nH]nc:[2*]
CHEMBL3265021~CHEMBL3265015,syk,5,c1ccc2[nH]ncc2c1,Cc1ccccc1C(N)=O,c[1*]:[nH]nc:[2*]~c[2*]C.c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265005,syk,2,Cc1ccccc1C(N)=O,NC(=O)c1ccccc1,c[2*]C.c[1*]C(N)=O~c[1*]C(N)=O
CHEMBL3265005~CHEMBL3265015,syk,2,NC(=O)c1ccccc1,Cc1ccccc1C(N)=O,c[1*]C(N)=O~c[2*]C.c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265029,syk,8,COc1cccc(C)c1C(N)=O,c1ccc2[nH]ncc2c1,c[3*]C.c[2*]C(N)=O.c[1*]OC~c[1*]:cn[nH]:[2*]
CHEMBL3265029~CHEMBL3265015,syk,8,c1ccc2[nH]ncc2c1,COc1cccc(C)c1C(N)=O,c[1*]:cn[nH]:[2*]~c[3*]C.c[2*]C(N)=O.c[1*]OC
CHEMBL3265015~CHEMBL3265010,syk,6,Cc1ccccc1C(N)=O,COc1ccccc1C(N)=O,c[2*]C.c[1*]C(N)=O~c[1*]OC.c[2*]C(N)=O
CHEMBL3265010~CHEMBL3265015,syk,6,COc1ccccc1C(N)=O,Cc1ccccc1C(N)=O,c[1*]OC.c[2*]C(N)=O~c[2*]C.c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265025,syk,6,Cc1ccccc1C(N)=O,O=C1COc2ccccc2N1,c[2*]C.c[1*]C(N)=O~c[1*]NC(=O)CO[2*]
CHEMBL3265025~CHEMBL3265015,syk,6,O=C1COc2ccccc2N1,Cc1ccccc1C(N)=O,c[1*]NC(=O)CO[2*]~c[2*]C.c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265023,syk,5,Cc1ccccc1C(N)=O,Cn1ncc2ccccc21,c[2*]C.c[1*]C(N)=O~c[1*]:n(C)nc:[2*]
CHEMBL3265023~CHEMBL3265015,syk,5,Cn1ncc2ccccc21,Cc1ccccc1C(N)=O,c[1*]:n(C)nc:[2*]~c[2*]C.c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265016,syk,5,Cc1ccccc1C(N)=O,c1ccc2[nH]ccc2c1,c[2*]C.c[1*]C(N)=O~c[1*]:cc[nH]:[2*]
CHEMBL3265016~CHEMBL3265015,syk,5,c1ccc2[nH]ccc2c1,Cc1ccccc1C(N)=O,c[1*]:cc[nH]:[2*]~c[2*]C.c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265024,syk,6,Cc1ccccc1C(N)=O,O=C1COc2ccccc2N1,c[2*]C.c[1*]C(N)=O~c[1*]OCC(=O)N[2*]
CHEMBL3265024~CHEMBL3265015,syk,6,O=C1COc2ccccc2N1,Cc1ccccc1C(N)=O,c[1*]OCC(=O)N[2*]~c[2*]C.c[1*]C(N)=O
CHEMBL3265015~CHEMBL3265028,syk,8,COc1cccc(C(N)=O)c1C,c1ccc2[nH]ncc2c1,c[1*]OC.c[3*]C.c[2*]C(N)=O~c[1*]:cn[nH]:[2*]
CHEMBL3265028~CHEMBL3265015,syk,8,c1ccc2[nH]ncc2c1,COc1cccc(C(N)=O)c1C,c[1*]:cn[nH]:[2*]~c[1*]OC.c[3*]C.c[2*]C(N)=O
CHEMBL3265015~CHEMBL3265017,syk,5,Cc1ccccc1C(N)=O,c1ccc2[nH]ncc2c1,c[2*]C.c[1*]C(N)=O~c[1*]:cn[nH]:[2*]
CHEMBL3265017~CHEMBL3265015,syk,5,c1ccc2[nH]ncc2c1,Cc1ccccc1C(N)=O,c[1*]:cn[nH]:[2*]~c[2*]C.c[1*]C(N)=O
CHEMBL3265014~CHEMBL3265018,syk,6,COc1ccccc1C(N)=O,c1ccc2[nH]cnc2c1,c[1*]C(N)=O.c[2*]OC~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265014,syk,6,c1ccc2[nH]cnc2c1,COc1ccccc1C(N)=O,c[1*]:nc[nH]:[2*]~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265022,syk,6,COc1ccccc1C(N)=O,Cn1ncc2ccccc21,c[1*]C(N)=O.c[2*]OC~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265014,syk,6,Cn1ncc2ccccc21,COc1ccccc1C(N)=O,c[1*]:cnn(:[2*])C~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265006,syk,6,COc1ccccc1C(N)=O,CNC(=O)c1ccccc1,c[1*]C(N)=O.c[2*]OC~c[1*]C(=O)NC
CHEMBL3265006~CHEMBL3265014,syk,6,CNC(=O)c1ccccc1,COc1ccccc1C(N)=O,c[1*]C(=O)NC~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265019,syk,6,COc1ccccc1C(N)=O,c1ccc2[nH]nnc2c1,c[1*]C(N)=O.c[2*]OC~c[1*]:nn[nH]:[2*]
CHEMBL3265019~CHEMBL3265014,syk,6,c1ccc2[nH]nnc2c1,COc1ccccc1C(N)=O,c[1*]:nn[nH]:[2*]~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265026,syk,6,COc1ccccc1C(N)=O,c1ccc2c(c1)NCCO2,c[1*]C(N)=O.c[2*]OC~c[1*]OCCN[2*]
CHEMBL3265026~CHEMBL3265014,syk,6,c1ccc2c(c1)NCCO2,COc1ccccc1C(N)=O,c[1*]OCCN[2*]~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265009,syk,5,COCC1CCCC(=O)C1CN,NC(=O)c1ccccc1,c[2*]=O.C[3*]N.C[1*]OC~c[1*]C(N)=O
CHEMBL3265009~CHEMBL3265014,syk,5,NC(=O)c1ccccc1,COCC1CCCC(=O)C1CN,c[1*]C(N)=O~c[2*]=O.C[3*]N.C[1*]OC
CHEMBL3265014~CHEMBL3265020,syk,6,COc1ccccc1C(N)=O,c1ccc2[nH]ccc2c1,c[1*]C(N)=O.c[2*]OC~c[1*]:[nH]cc:[2*]
CHEMBL3265020~CHEMBL3265014,syk,6,c1ccc2[nH]ccc2c1,COc1ccccc1C(N)=O,c[1*]:[nH]cc:[2*]~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265011,syk,3,COc1ccccc1C(N)=O,Cc1ccccc1C(N)=O,c[1*]C(N)=O.c[2*]OC~c[2*]C.c[1*]C(N)=O
CHEMBL3265011~CHEMBL3265014,syk,3,Cc1ccccc1C(N)=O,COc1ccccc1C(N)=O,c[2*]C.c[1*]C(N)=O~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265021,syk,6,COc1ccccc1C(N)=O,c1ccc2[nH]ncc2c1,c[1*]C(N)=O.c[2*]OC~c[1*]:[nH]nc:[2*]
CHEMBL3265021~CHEMBL3265014,syk,6,c1ccc2[nH]ncc2c1,COc1ccccc1C(N)=O,c[1*]:[nH]nc:[2*]~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265005,syk,3,COc1ccccc1C(N)=O,NC(=O)c1ccccc1,c[1*]C(N)=O.c[2*]OC~c[1*]C(N)=O
CHEMBL3265005~CHEMBL3265014,syk,3,NC(=O)c1ccccc1,COc1ccccc1C(N)=O,c[1*]C(N)=O~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265013,syk,2,COc1ccccc1,Cc1ccccc1,c[1*]OC~c[1*]C
CHEMBL3265013~CHEMBL3265014,syk,2,Cc1ccccc1,COc1ccccc1,c[1*]C~c[1*]OC
CHEMBL3265014~CHEMBL3265029,syk,9,COc1cccc(C(N)=O)c1OC,c1ccc2[nH]ncc2c1,c[2*]C(N)=O.c[3*]OC.c[1*]OC~c[1*]:cn[nH]:[2*]
CHEMBL3265029~CHEMBL3265014,syk,9,c1ccc2[nH]ncc2c1,COc1cccc(C(N)=O)c1OC,c[1*]:cn[nH]:[2*]~c[2*]C(N)=O.c[3*]OC.c[1*]OC
CHEMBL3265014~CHEMBL3265010,syk,6,COc1ccccc1C(N)=O,COc1ccccc1C(N)=O,c[1*]C(N)=O.c[2*]OC~c[1*]OC.c[2*]C(N)=O
CHEMBL3265010~CHEMBL3265014,syk,6,COc1ccccc1C(N)=O,COc1ccccc1C(N)=O,c[1*]OC.c[2*]C(N)=O~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265025,syk,7,COc1ccccc1C(N)=O,O=C1COc2ccccc2N1,c[1*]C(N)=O.c[2*]OC~c[1*]NC(=O)CO[2*]
CHEMBL3265025~CHEMBL3265014,syk,7,O=C1COc2ccccc2N1,COc1ccccc1C(N)=O,c[1*]NC(=O)CO[2*]~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265023,syk,6,COc1ccccc1C(N)=O,Cn1ncc2ccccc21,c[1*]C(N)=O.c[2*]OC~c[1*]:n(C)nc:[2*]
CHEMBL3265023~CHEMBL3265014,syk,6,Cn1ncc2ccccc21,COc1ccccc1C(N)=O,c[1*]:n(C)nc:[2*]~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265016,syk,6,COc1ccccc1C(N)=O,c1ccc2[nH]ccc2c1,c[1*]C(N)=O.c[2*]OC~c[1*]:cc[nH]:[2*]
CHEMBL3265016~CHEMBL3265014,syk,6,c1ccc2[nH]ccc2c1,COc1ccccc1C(N)=O,c[1*]:cc[nH]:[2*]~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265024,syk,7,COc1ccccc1C(N)=O,O=C1COc2ccccc2N1,c[1*]C(N)=O.c[2*]OC~c[1*]OCC(=O)N[2*]
CHEMBL3265024~CHEMBL3265014,syk,7,O=C1COc2ccccc2N1,COc1ccccc1C(N)=O,c[1*]OCC(=O)N[2*]~c[1*]C(N)=O.c[2*]OC
CHEMBL3265014~CHEMBL3265028,syk,9,COc1cccc(OC)c1C(N)=O,c1ccc2[nH]ncc2c1,c[1*]OC.c[2*]C(N)=O.c[3*]OC~c[1*]:cn[nH]:[2*]
CHEMBL3265028~CHEMBL3265014,syk,9,c1ccc2[nH]ncc2c1,COc1cccc(OC)c1C(N)=O,c[1*]:cn[nH]:[2*]~c[1*]OC.c[2*]C(N)=O.c[3*]OC
CHEMBL3265014~CHEMBL3265017,syk,6,COc1ccccc1C(N)=O,c1ccc2[nH]ncc2c1,c[1*]C(N)=O.c[2*]OC~c[1*]:cn[nH]:[2*]
CHEMBL3265017~CHEMBL3265014,syk,6,c1ccc2[nH]ncc2c1,COc1ccccc1C(N)=O,c[1*]:cn[nH]:[2*]~c[1*]C(N)=O.c[2*]OC
CHEMBL3265018~CHEMBL3265022,syk,1,c1ccc2[nH]cnc2c1,Cn1ncc2ccccc21,c[1*]:nc[nH]:[2*]~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265018,syk,1,Cn1ncc2ccccc21,c1ccc2[nH]cnc2c1,c[1*]:cnn(:[2*])C~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265006,syk,1,c1ccc2[nH]cnc2c1,CNC(=O)c1ccccc1,c[1*]:nc[nH]:[2*]~c[1*]C(=O)NC
CHEMBL3265006~CHEMBL3265018,syk,1,CNC(=O)c1ccccc1,c1ccc2[nH]cnc2c1,c[1*]C(=O)NC~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265019,syk,1,c1ccc2[nH]cnc2c1,c1ccc2[nH]nnc2c1,c[1*]:nc[nH]:[2*]~c[1*]:nn[nH]:[2*]
CHEMBL3265019~CHEMBL3265018,syk,1,c1ccc2[nH]nnc2c1,c1ccc2[nH]cnc2c1,c[1*]:nn[nH]:[2*]~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265026,syk,1,c1ccc2[nH]cnc2c1,c1ccc2c(c1)NCCO2,c[1*]:nc[nH]:[2*]~c[1*]OCCN[2*]
CHEMBL3265026~CHEMBL3265018,syk,1,c1ccc2c(c1)NCCO2,c1ccc2[nH]cnc2c1,c[1*]OCCN[2*]~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265009,syk,7,c1ccc2[nH]cnc2c1,Cc1ccccc1C(N)=O,c[1*]:nc[nH]:[2*]~c[1*]C.c[2*]C(N)=O
CHEMBL3265009~CHEMBL3265018,syk,7,Cc1ccccc1C(N)=O,c1ccc2[nH]cnc2c1,c[1*]C.c[2*]C(N)=O~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265027,syk,10,COc1ccc2[nH]cnc2c1OC,c1ccc2[nH]ncc2c1,c[1*]OC.c[3*]:nc[nH]:[4*].c[2*]OC~c[1*]:cn[nH]:[2*]
CHEMBL3265027~CHEMBL3265018,syk,10,c1ccc2[nH]ncc2c1,COc1ccc2[nH]cnc2c1OC,c[1*]:cn[nH]:[2*]~c[1*]OC.c[3*]:nc[nH]:[4*].c[2*]OC
CHEMBL3265018~CHEMBL3265020,syk,1,c1ccc2[nH]cnc2c1,c1ccc2[nH]ccc2c1,c[1*]:nc[nH]:[2*]~c[1*]:[nH]cc:[2*]
CHEMBL3265020~CHEMBL3265018,syk,1,c1ccc2[nH]ccc2c1,c1ccc2[nH]cnc2c1,c[1*]:[nH]cc:[2*]~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265011,syk,5,c1ccc2[nH]cnc2c1,Cc1ccccc1C(N)=O,c[1*]:nc[nH]:[2*]~c[2*]C.c[1*]C(N)=O
CHEMBL3265011~CHEMBL3265018,syk,5,Cc1ccccc1C(N)=O,c1ccc2[nH]cnc2c1,c[2*]C.c[1*]C(N)=O~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3259820,syk,4,c1ccc2[nH]cnc2c1,NC(=O)c1ccccc1,c[1*]:nc[nH]:[2*]~c[1*]C(N)=O
CHEMBL3259820~CHEMBL3265018,syk,4,NC(=O)c1ccccc1,c1ccc2[nH]cnc2c1,c[1*]C(N)=O~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265021,syk,1,c1ccc2[nH]cnc2c1,c1ccc2[nH]ncc2c1,c[1*]:nc[nH]:[2*]~c[1*]:[nH]nc:[2*]
CHEMBL3265021~CHEMBL3265018,syk,1,c1ccc2[nH]ncc2c1,c1ccc2[nH]cnc2c1,c[1*]:[nH]nc:[2*]~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265012,syk,5,c1ccc2[nH]cnc2c1,NC(=O)c1ccccc1F,c[1*]:nc[nH]:[2*]~c[1*]C(N)=O.c[2*]F
CHEMBL3265012~CHEMBL3265018,syk,5,NC(=O)c1ccccc1F,c1ccc2[nH]cnc2c1,c[1*]C(N)=O.c[2*]F~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265013,syk,5,c1ccc2[nH]cnc2c1,Cc1ccccc1C(N)=O,c[1*]:nc[nH]:[2*]~c[1*]C(N)=O.c[2*]C
CHEMBL3265013~CHEMBL3265018,syk,5,Cc1ccccc1C(N)=O,c1ccc2[nH]cnc2c1,c[1*]C(N)=O.c[2*]C~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265029,syk,8,COc1cccc2[nH]cnc12,c1ccc2[nH]ncc2c1,c[2*]:nc[nH]:[3*].c[1*]OC~c[1*]:cn[nH]:[2*]
CHEMBL3265029~CHEMBL3265018,syk,8,c1ccc2[nH]ncc2c1,COc1cccc2[nH]cnc12,c[1*]:cn[nH]:[2*]~c[2*]:nc[nH]:[3*].c[1*]OC
CHEMBL3265018~CHEMBL3265010,syk,7,c1ccc2[nH]cnc2c1,COc1ccccc1C(N)=O,c[1*]:nc[nH]:[2*]~c[1*]OC.c[2*]C(N)=O
CHEMBL3265010~CHEMBL3265018,syk,7,COc1ccccc1C(N)=O,c1ccc2[nH]cnc2c1,c[1*]OC.c[2*]C(N)=O~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265025,syk,5,c1ccc2[nH]cnc2c1,O=C1COc2ccccc2N1,c[1*]:nc[nH]:[2*]~c[1*]NC(=O)CO[2*]
CHEMBL3265025~CHEMBL3265018,syk,5,O=C1COc2ccccc2N1,c1ccc2[nH]cnc2c1,c[1*]NC(=O)CO[2*]~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265023,syk,1,c1ccc2[nH]cnc2c1,Cn1ncc2ccccc21,c[1*]:nc[nH]:[2*]~c[1*]:n(C)nc:[2*]
CHEMBL3265023~CHEMBL3265018,syk,1,Cn1ncc2ccccc21,c1ccc2[nH]cnc2c1,c[1*]:n(C)nc:[2*]~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265016,syk,1,c1ccc2[nH]cnc2c1,c1ccc2[nH]ccc2c1,c[1*]:nc[nH]:[2*]~c[1*]:cc[nH]:[2*]
CHEMBL3265016~CHEMBL3265018,syk,1,c1ccc2[nH]ccc2c1,c1ccc2[nH]cnc2c1,c[1*]:cc[nH]:[2*]~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265024,syk,5,c1ccc2[nH]cnc2c1,O=C1COc2ccccc2N1,c[1*]:nc[nH]:[2*]~c[1*]OCC(=O)N[2*]
CHEMBL3265024~CHEMBL3265018,syk,5,O=C1COc2ccccc2N1,c1ccc2[nH]cnc2c1,c[1*]OCC(=O)N[2*]~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265028,syk,8,COc1cccc2[nH]cnc12,c1ccc2[nH]ncc2c1,c[1*]OC.c[2*]:nc[nH]:[3*]~c[1*]:cn[nH]:[2*]
CHEMBL3265028~CHEMBL3265018,syk,8,c1ccc2[nH]ncc2c1,COc1cccc2[nH]cnc12,c[1*]:cn[nH]:[2*]~c[1*]OC.c[2*]:nc[nH]:[3*]
CHEMBL3265018~CHEMBL3265017,syk,1,c1ccc2[nH]cnc2c1,c1ccc2[nH]ncc2c1,c[1*]:nc[nH]:[2*]~c[1*]:cn[nH]:[2*]
CHEMBL3265017~CHEMBL3265018,syk,1,c1ccc2[nH]ncc2c1,c1ccc2[nH]cnc2c1,c[1*]:cn[nH]:[2*]~c[1*]:nc[nH]:[2*]
CHEMBL3265018~CHEMBL3265037,syk,7,COc1cccc2[nH]cnc12,c1cc(N2CCOCC2)c2cn[nH]c2c1,c[1*]OC.c[2*]:nc[nH]:[3*]~c[2*]:cn[nH]:[3*].c[1*]N1CCOCC1
CHEMBL3265037~CHEMBL3265018,syk,7,c1cc(N2CCOCC2)c2cn[nH]c2c1,COc1cccc2[nH]cnc12,c[2*]:cn[nH]:[3*].c[1*]N1CCOCC1~c[1*]OC.c[2*]:nc[nH]:[3*]
CHEMBL3265022~CHEMBL3265006,syk,1,Cn1ncc2ccccc21,CNC(=O)c1ccccc1,c[1*]:cnn(:[2*])C~c[1*]C(=O)NC
CHEMBL3265006~CHEMBL3265022,syk,1,CNC(=O)c1ccccc1,Cn1ncc2ccccc21,c[1*]C(=O)NC~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265019,syk,1,Cn1ncc2ccccc21,c1ccc2[nH]nnc2c1,c[1*]:cnn(:[2*])C~c[1*]:nn[nH]:[2*]
CHEMBL3265019~CHEMBL3265022,syk,1,c1ccc2[nH]nnc2c1,Cn1ncc2ccccc21,c[1*]:nn[nH]:[2*]~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265026,syk,1,Cn1ncc2ccccc21,c1ccc2c(c1)NCCO2,c[1*]:cnn(:[2*])C~c[1*]OCCN[2*]
CHEMBL3265026~CHEMBL3265022,syk,1,c1ccc2c(c1)NCCO2,Cn1ncc2ccccc21,c[1*]OCCN[2*]~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265009,syk,7,Cn1ncc2ccccc21,Cc1ccccc1C(N)=O,c[1*]:cnn(:[2*])C~c[1*]C.c[2*]C(N)=O
CHEMBL3265009~CHEMBL3265022,syk,7,Cc1ccccc1C(N)=O,Cn1ncc2ccccc21,c[1*]C.c[2*]C(N)=O~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265027,syk,5,CNc1c(OC)cccc1OC,c1ccccc1,c[1*]OC.n[3*]C.c[2*]OC~
CHEMBL3265027~CHEMBL3265022,syk,5,c1ccccc1,CNc1c(OC)cccc1OC,~c[1*]OC.n[3*]C.c[2*]OC
CHEMBL3265022~CHEMBL3265020,syk,1,Cn1ncc2ccccc21,c1ccc2[nH]ccc2c1,c[1*]:cnn(:[2*])C~c[1*]:[nH]cc:[2*]
CHEMBL3265020~CHEMBL3265022,syk,1,c1ccc2[nH]ccc2c1,Cn1ncc2ccccc21,c[1*]:[nH]cc:[2*]~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265011,syk,5,Cn1ncc2ccccc21,Cc1ccccc1C(N)=O,c[1*]:cnn(:[2*])C~c[2*]C.c[1*]C(N)=O
CHEMBL3265011~CHEMBL3265022,syk,5,Cc1ccccc1C(N)=O,Cn1ncc2ccccc21,c[2*]C.c[1*]C(N)=O~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3259820,syk,4,Cn1ncc2ccccc21,NC(=O)c1ccccc1,c[1*]:cnn(:[2*])C~c[1*]C(N)=O
CHEMBL3259820~CHEMBL3265022,syk,4,NC(=O)c1ccccc1,Cn1ncc2ccccc21,c[1*]C(N)=O~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265021,syk,1,Cn1ncc2ccccc21,c1ccc2[nH]ncc2c1,c[1*]:cnn(:[2*])C~c[1*]:[nH]nc:[2*]
CHEMBL3265021~CHEMBL3265022,syk,1,c1ccc2[nH]ncc2c1,Cn1ncc2ccccc21,c[1*]:[nH]nc:[2*]~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265012,syk,5,Cn1ncc2ccccc21,NC(=O)c1ccccc1F,c[1*]:cnn(:[2*])C~c[1*]C(N)=O.c[2*]F
CHEMBL3265012~CHEMBL3265022,syk,5,NC(=O)c1ccccc1F,Cn1ncc2ccccc21,c[1*]C(N)=O.c[2*]F~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265013,syk,5,Cn1ncc2ccccc21,Cc1ccccc1C(N)=O,c[1*]:cnn(:[2*])C~c[1*]C(N)=O.c[2*]C
CHEMBL3265013~CHEMBL3265022,syk,5,Cc1ccccc1C(N)=O,Cn1ncc2ccccc21,c[1*]C(N)=O.c[2*]C~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265034,syk,9,CNc1c(OC)cccc1OC,c1ccc(C2CCOCC2)cc1,c[1*]OC.n[3*]C.c[2*]OC~c[1*]C1CCOCC1
CHEMBL3265034~CHEMBL3265022,syk,9,c1ccc(C2CCOCC2)cc1,CNc1c(OC)cccc1OC,c[1*]C1CCOCC1~c[1*]OC.n[3*]C.c[2*]OC
CHEMBL3265022~CHEMBL3265029,syk,3,CONc1ccccc1C,c1ccccc1,c[2*]C.n[1*]OC~
CHEMBL3265029~CHEMBL3265022,syk,3,c1ccccc1,CONc1ccccc1C,~c[2*]C.n[1*]OC
CHEMBL3265022~CHEMBL3265010,syk,7,Cn1ncc2ccccc21,COc1ccccc1C(N)=O,c[1*]:cnn(:[2*])C~c[1*]OC.c[2*]C(N)=O
CHEMBL3265010~CHEMBL3265022,syk,7,COc1ccccc1C(N)=O,Cn1ncc2ccccc21,c[1*]OC.c[2*]C(N)=O~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265025,syk,5,Cn1ncc2ccccc21,O=C1COc2ccccc2N1,c[1*]:cnn(:[2*])C~c[1*]NC(=O)CO[2*]
CHEMBL3265025~CHEMBL3265022,syk,5,O=C1COc2ccccc2N1,Cn1ncc2ccccc21,c[1*]NC(=O)CO[2*]~c[1*]:cnn(:[2*])C
CHEMBL3265022~CHEMBL3265032,syk,9,CNc1c(OC)cccc1OC,c1ccc(N2CCOCC2)cc1,c[1*]OC.n[3*]C.c[2*]OC~c[1*]N1CCOCC1
CHEMBL3265032~CHEMBL3265022,syk,9,c1ccc(N2CCOCC2)cc1,CNc1c(OC)cccc1OC,c[1*]N1CCOCC1~c[1*]OC.n[3*]C.c[2*]OC
